key,value,comment_zh
rhythm.bpm_histogram,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（节奏·BPM·直方图）
rhythm.bpm_histogram_first_peak_bpm,94.00000000,（节奏·BPM·直方图·first·peak·BPM）
rhythm.bpm_histogram_first_peak_weight,0.00000000,（节奏·BPM·直方图·first·peak·weight）
rhythm.bpm_histogram_second_peak_bpm,0.00000000,（节奏·BPM·直方图·second·peak·BPM）
rhythm.bpm_histogram_second_peak_spread,0.00000000,（节奏·BPM·直方图·second·peak·扩散度）
rhythm.bpm_histogram_second_peak_weight,0.00000000,（节奏·BPM·直方图·second·peak·weight）
rhythm.danceability,0.73314452,（节奏·danceability）
rhythm.onset_rate,0.39692539,（节奏·起音·比率）
tonal.chords_changes_rate,0.36363637,（调性/和声·和弦·changes·比率）
tonal.chords_histogram,78.18181610;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;21.81818199;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·和弦·直方图）
tonal.chords_key,F,（调性/和声·和弦·主音）
tonal.chords_number_rate,0.03636364,（调性/和声·和弦·number·比率）
tonal.chords_scale,minor,（调性/和声·和弦·调式）
tonal.chords_strength.dmean,0.00000995,（调性/和声·和弦·strength·dmean）
tonal.chords_strength.dmean2,0.00000195,（调性/和声·和弦·strength·dmean2）
tonal.chords_strength.dvar,0.00000000,（调性/和声·和弦·strength·dvar）
tonal.chords_strength.dvar2,0.00000000,（调性/和声·和弦·strength·dvar2）
tonal.chords_strength.max,0.37912974,（调性/和声·和弦·strength·最大值）
tonal.chords_strength.mean,0.37894040,（调性/和声·和弦·strength·均值）
tonal.chords_strength.median,0.37902385,（调性/和声·和弦·strength·median）
tonal.chords_strength.min,0.37859234,（调性/和声·和弦·strength·最小值）
tonal.chords_strength.stdev,0.00017742,（调性/和声·和弦·strength·标准差）
tonal.chords_strength.var,0.00000003,（调性/和声·和弦·strength·方差）
tonal.hpcp.dmean,0.00000006;0.00003211;0.00034331;0.00031347;0.00000229;0.00000011;0.00000006;0.00000001;0.01217014;0.01851852;0.01292032;0.00002536;0.00000001;0.00000002;0.00000004;0.00000011;0.00000018;0.00000016;0.00000009;0.00000004;0.00094915;0.00121249;0.00026339;0.00000040;0.00000040;0.00000015;0.00000013;0.00000006;0.00000004;0.00178110;0.00538173;0.00363778;0.00003715;0.00000004;0.00000004;0.00000005,（调性/和声·HPCP（音高类别谱）·dmean）
tonal.hpcp.dmean2,0.00000009;0.00001197;0.00011843;0.00010417;0.00000235;0.00000020;0.00000012;0.00000002;0.00991409;0.01886792;0.01138671;0.00000933;0.00000003;0.00000004;0.00000005;0.00000014;0.00000022;0.00000019;0.00000013;0.00000006;0.00020106;0.00026134;0.00006024;0.00000050;0.00000053;0.00000026;0.00000026;0.00000011;0.00000007;0.00027217;0.00107088;0.00081602;0.00001727;0.00000008;0.00000007;0.00000009,（调性/和声·HPCP（音高类别谱）·dmean2）
tonal.hpcp.dvar,0.00000000;0.00000001;0.00000111;0.00000093;0.00000000;0.00000000;0.00000000;0.00000000;0.00415178;0.01817558;0.00485842;0.00000001;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000564;0.00000917;0.00000043;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000659;0.00006890;0.00003418;0.00000001;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·dvar）
tonal.hpcp.dvar2,0.00000000;0.00000000;0.00000013;0.00000010;0.00000000;0.00000000;0.00000000;0.00000000;0.00392329;0.01851193;0.00535616;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000025;0.00000041;0.00000002;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000050;0.00001002;0.00000634;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·dvar2）
tonal.hpcp.max,0.00000069;0.00173319;0.01853850;0.01692763;0.00012232;0.00000101;0.00000072;0.00000020;0.50203198;1.00000000;0.65224779;0.00136892;0.00000026;0.00000022;0.00000119;0.00000407;0.00000523;0.00000340;0.00000162;0.00000128;0.05125431;0.06547426;0.01422287;0.00001548;0.00001355;0.00000084;0.00000077;0.00000040;0.00000039;0.09617938;0.29061359;0.19644013;0.00200582;0.00000061;0.00000046;0.00000040,（调性/和声·HPCP（音高类别谱）·最大值）
tonal.hpcp.mean,0.00000005;0.00009525;0.00100592;0.00091292;0.00000226;0.00000007;0.00000004;0.00000001;0.45519793;0.98181820;0.52668142;0.00006119;0.00000001;0.00000001;0.00000003;0.00000010;0.00000018;0.00000017;0.00000007;0.00000004;0.00378534;0.00484640;0.00106115;0.00000041;0.00000049;0.00000021;0.00000010;0.00000004;0.00000004;0.01580113;0.04546208;0.02979738;0.00013642;0.00000002;0.00000003;0.00000004,（调性/和声·HPCP（音高类别谱）·均值）
tonal.hpcp.median,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.47710285;1.00000000;0.52093577;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000913;0.00001186;0.00000274;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00263636;0.00726483;0.00462847;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·median）
tonal.hpcp.min,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·最小值）
tonal.hpcp.stdev,0.00000012;0.00031459;0.00333492;0.00303207;0.00001634;0.00000019;0.00000011;0.00000003;0.07289309;0.13360853;0.08139439;0.00022530;0.00000004;0.00000004;0.00000016;0.00000055;0.00000071;0.00000049;0.00000025;0.00000018;0.01009169;0.01291346;0.00282207;0.00000206;0.00000181;0.00000028;0.00000019;0.00000010;0.00000010;0.02534932;0.07481918;0.04985567;0.00040277;0.00000010;0.00000008;0.00000009,（调性/和声·HPCP（音高类别谱）·标准差）
tonal.hpcp.var,0.00000000;0.00000010;0.00001112;0.00000919;0.00000000;0.00000000;0.00000000;0.00000000;0.00531340;0.01785124;0.00662505;0.00000005;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00010184;0.00016676;0.00000796;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00064259;0.00559791;0.00248559;0.00000016;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·方差）
tonal.hpcp_crest.dmean,0.67074966,（调性/和声·HPCP（音高类别谱）·crest·dmean）
tonal.hpcp_crest.dmean2,0.67982835,（调性/和声·HPCP（音高类别谱）·crest·dmean2）
tonal.hpcp_crest.dvar,23.20144272,（调性/和声·HPCP（音高类别谱）·crest·dvar）
tonal.hpcp_crest.dvar2,23.62102699,（调性/和声·HPCP（音高类别谱）·crest·dvar2）
tonal.hpcp_crest.max,35.76354218,（调性/和声·HPCP（音高类别谱）·crest·最大值）
tonal.hpcp_crest.mean,35.07555771,（调性/和声·HPCP（音高类别谱）·crest·均值）
tonal.hpcp_crest.median,35.75067520,（调性/和声·HPCP（音高类别谱）·crest·median）
tonal.hpcp_crest.min,0.00000000,（调性/和声·HPCP（音高类别谱）·crest·最小值）
tonal.hpcp_crest.stdev,4.77393675,（调性/和声·HPCP（音高类别谱）·crest·标准差）
tonal.hpcp_crest.var,22.79047394,（调性/和声·HPCP（音高类别谱）·crest·方差）
tonal.hpcp_entropy.dmean,0.00303865,（调性/和声·HPCP（音高类别谱）·熵·dmean）
tonal.hpcp_entropy.dmean2,0.00226025,（调性/和声·HPCP（音高类别谱）·熵·dmean2）
tonal.hpcp_entropy.dvar,0.00008641,（调性/和声·HPCP（音高类别谱）·熵·dvar）
tonal.hpcp_entropy.dvar2,0.00008949,（调性/和声·HPCP（音高类别谱）·熵·dvar2）
tonal.hpcp_entropy.max,0.14680833,（调性/和声·HPCP（音高类别谱）·熵·最大值）
tonal.hpcp_entropy.mean,0.06492397,（调性/和声·HPCP（音高类别谱）·熵·均值）
tonal.hpcp_entropy.median,0.05965344,（调性/和声·HPCP（音高类别谱）·熵·median）
tonal.hpcp_entropy.min,0.00000000,（调性/和声·HPCP（音高类别谱）·熵·最小值）
tonal.hpcp_entropy.stdev,0.02120308,（调性/和声·HPCP（音高类别谱）·熵·标准差）
tonal.hpcp_entropy.var,0.00044957,（调性/和声·HPCP（音高类别谱）·熵·方差）
tonal.key_edma.key,F,（调性/和声·主音·edma·主音）
tonal.key_edma.scale,minor,（调性/和声·主音·edma·调式）
tonal.key_edma.strength,0.61807364,（调性/和声·主音·edma·strength）
tonal.key_krumhansl.key,F,（调性/和声·主音·krumhansl·主音）
tonal.key_krumhansl.scale,minor,（调性/和声·主音·krumhansl·调式）
tonal.key_krumhansl.strength,0.60576999,（调性/和声·主音·krumhansl·strength）
tonal.key_temperley.key,F,（调性/和声·主音·temperley·主音）
tonal.key_temperley.scale,minor,（调性/和声·主音·temperley·调式）
tonal.key_temperley.strength,0.57869828,（调性/和声·主音·temperley·strength）
tonal.thpcp,1.00000000;0.53643477;0.00006232;0.00000001;0.00000001;0.00000003;0.00000010;0.00000019;0.00000017;0.00000007;0.00000004;0.00385544;0.00493615;0.00108080;0.00000042;0.00000050;0.00000022;0.00000010;0.00000004;0.00000004;0.01609374;0.04630397;0.03034918;0.00013895;0.00000002;0.00000003;0.00000004;0.00000005;0.00009701;0.00102455;0.00092983;0.00000230;0.00000007;0.00000004;0.00000001;0.46362752,（调性/和声·thpcp）
tonal.tuning_diatonic_strength,0.42070919,（调性/和声·tuning·diatonic·strength）
tonal.tuning_equal_tempered_deviation,0.00007337,（调性/和声·tuning·equal·tempered·deviation）
tonal.tuning_frequency,439.23818970,（调性/和声·tuning·frequency）
tonal.tuning_nontempered_energy_ratio,0.65396154,（调性/和声·tuning·nontempered·能量·ratio）
