key,value,comment_zh
rhythm.bpm_histogram,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.75000000;0.00000000;0.25000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（节奏·BPM·直方图）
rhythm.bpm_histogram_first_peak_bpm,103.00000000,（节奏·BPM·直方图·first·peak·BPM）
rhythm.bpm_histogram_first_peak_weight,0.25000000,（节奏·BPM·直方图·first·peak·weight）
rhythm.bpm_histogram_second_peak_bpm,0.00000000,（节奏·BPM·直方图·second·peak·BPM）
rhythm.bpm_histogram_second_peak_spread,0.00000000,（节奏·BPM·直方图·second·peak·扩散度）
rhythm.bpm_histogram_second_peak_weight,0.00000000,（节奏·BPM·直方图·second·peak·weight）
rhythm.danceability,0.72811258,（节奏·danceability）
rhythm.onset_rate,0.28426671,（节奏·起音·比率）
tonal.chords_changes_rate,0.00000000,（调性/和声·和弦·changes·比率）
tonal.chords_histogram,100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·和弦·直方图）
tonal.chords_key,C,（调性/和声·和弦·主音）
tonal.chords_number_rate,0.01298701,（调性/和声·和弦·number·比率）
tonal.chords_scale,major,（调性/和声·和弦·调式）
tonal.chords_strength.dmean,0.00002856,（调性/和声·和弦·strength·dmean）
tonal.chords_strength.dmean2,0.00001156,（调性/和声·和弦·strength·dmean2）
tonal.chords_strength.dvar,0.00000000,（调性/和声·和弦·strength·dvar）
tonal.chords_strength.dvar2,0.00000000,（调性/和声·和弦·strength·dvar2）
tonal.chords_strength.max,0.67081469,（调性/和声·和弦·strength·最大值）
tonal.chords_strength.mean,0.67025459,（调性/和声·和弦·strength·均值）
tonal.chords_strength.median,0.67054874,（调性/和声·和弦·strength·median）
tonal.chords_strength.min,0.66893882,（调性/和声·和弦·strength·最小值）
tonal.chords_strength.stdev,0.00054568,（调性/和声·和弦·strength·标准差）
tonal.chords_strength.var,0.00000030,（调性/和声·和弦·strength·方差）
tonal.hpcp.dmean,0.00000134;0.00000446;0.00005611;0.00005341;0.00001805;0.00063898;0.00106426;0.00045833;0.01588872;0.01859929;0.00762656;0.00000283;0.00000300;0.00000624;0.00064465;0.00116494;0.00052575;0.00001549;0.00004996;0.00005408;0.02420896;0.02196348;0.01356950;0.00000557;0.00000398;0.00000828;0.00001028;0.00000427;0.00000174;0.01361942;0.01563521;0.00803676;0.00013805;0.00013949;0.00000817;0.00000110,（调性/和声·HPCP（音高类别谱）·dmean）
tonal.hpcp.dmean2,0.00000126;0.00000413;0.00005604;0.00005367;0.00001806;0.00014151;0.00029955;0.00013906;0.02317878;0.02719931;0.01167785;0.00000242;0.00000250;0.00000589;0.00016460;0.00020907;0.00006385;0.00001546;0.00005031;0.00006907;0.04093787;0.03407827;0.01656549;0.00000550;0.00000392;0.00000781;0.00000981;0.00000429;0.00000170;0.02139486;0.02661069;0.01261753;0.00005904;0.00006531;0.00000738;0.00000191,（调性/和声·HPCP（音高类别谱）·dmean2）
tonal.hpcp.dvar,0.00000000;0.00000000;0.00000023;0.00000021;0.00000002;0.00000184;0.00000512;0.00000094;0.00540170;0.01120491;0.00105850;0.00000000;0.00000000;0.00000000;0.00000228;0.00000641;0.00000121;0.00000002;0.00000018;0.00000012;0.01034769;0.01294794;0.00186263;0.00000000;0.00000000;0.00000000;0.00000001;0.00000000;0.00000000;0.00425688;0.01029727;0.00141086;0.00000018;0.00000019;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·dvar）
tonal.hpcp.dvar2,0.00000000;0.00000000;0.00000022;0.00000021;0.00000002;0.00000016;0.00000092;0.00000029;0.00990969;0.02072779;0.00201398;0.00000000;0.00000000;0.00000000;0.00000064;0.00000062;0.00000002;0.00000002;0.00000018;0.00000013;0.02729261;0.02578343;0.00219410;0.00000000;0.00000000;0.00000000;0.00000001;0.00000000;0.00000000;0.00737156;0.01819279;0.00248929;0.00000006;0.00000008;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·dvar2）
tonal.hpcp.max,0.00009011;0.00032529;0.00425059;0.00404705;0.00136160;0.04853993;0.08043350;0.03407954;0.70246518;1.00000000;0.34329066;0.00021404;0.00022474;0.00046959;0.04899373;0.08853547;0.03995674;0.00117410;0.00379275;0.00301762;0.83341920;1.00000000;0.50652689;0.00041838;0.00029164;0.00061813;0.00077204;0.00031326;0.00012565;0.64089477;1.00000000;0.51370305;0.01049172;0.01060148;0.00039115;0.00004938,（调性/和声·HPCP（音高类别谱）·最大值）
tonal.hpcp.mean,0.00000148;0.00000488;0.00005636;0.00005330;0.00001815;0.00473609;0.00866471;0.00395331;0.61004597;0.91127342;0.30123630;0.00000324;0.00000351;0.00000664;0.00445640;0.00822647;0.00377575;0.00001555;0.00004964;0.00004658;0.47350550;0.91884595;0.44535506;0.00000567;0.00000414;0.00000886;0.00001084;0.00000432;0.00000188;0.57347441;0.93141580;0.35794294;0.00062639;0.00064340;0.00001838;0.00000109,（调性/和声·HPCP（音高类别谱）·均值）
tonal.hpcp.median,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00006898;0.00013683;0.00006786;0.67204589;1.00000000;0.32308894;0.00000000;0.00000000;0.00000000;0.00007391;0.00013705;0.00006314;0.00000000;0.00000000;0.00000000;0.50269729;0.99211502;0.48649126;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.61036706;0.97719431;0.36632830;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·median）
tonal.hpcp.min,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·最小值）
tonal.hpcp.stdev,0.00001034;0.00003705;0.00048118;0.00045814;0.00015413;0.01072772;0.01906896;0.00845993;0.15618289;0.22703464;0.07244834;0.00002450;0.00002585;0.00005326;0.00983686;0.01819407;0.00838551;0.00013292;0.00042938;0.00034451;0.10917371;0.20085216;0.10597578;0.00004737;0.00003304;0.00007015;0.00008752;0.00003546;0.00001424;0.13559166;0.21866903;0.08752750;0.00199146;0.00204158;0.00005953;0.00000629,（调性/和声·HPCP（音高类别谱）·标准差）
tonal.hpcp.var,0.00000000;0.00000000;0.00000023;0.00000021;0.00000002;0.00011508;0.00036363;0.00007157;0.02439309;0.05154473;0.00524876;0.00000000;0.00000000;0.00000000;0.00009676;0.00033102;0.00007032;0.00000002;0.00000018;0.00000012;0.01191890;0.04034159;0.01123087;0.00000000;0.00000000;0.00000000;0.00000001;0.00000000;0.00000000;0.01838510;0.04781615;0.00766106;0.00000397;0.00000417;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·方差）
tonal.hpcp_crest.dmean,0.81642693,（调性/和声·HPCP（音高类别谱）·crest·dmean）
tonal.hpcp_crest.dmean2,1.61877131,（调性/和声·HPCP（音高类别谱）·crest·dmean2）
tonal.hpcp_crest.dvar,22.54664993,（调性/和声·HPCP（音高类别谱）·crest·dvar）
tonal.hpcp_crest.dvar2,65.97799683,（调性/和声·HPCP（音高类别谱）·crest·dvar2）
tonal.hpcp_crest.max,35.27749634,（调性/和声·HPCP（音高类别谱）·crest·最大值）
tonal.hpcp_crest.mean,12.47068882,（调性/和声·HPCP（音高类别谱）·crest·均值）
tonal.hpcp_crest.median,12.65030766,（调性/和声·HPCP（音高类别谱）·crest·median）
tonal.hpcp_crest.min,0.00000000,（调性/和声·HPCP（音高类别谱）·crest·最小值）
tonal.hpcp_crest.stdev,3.59050894,（调性/和声·HPCP（音高类别谱）·crest·标准差）
tonal.hpcp_crest.var,12.89175510,（调性/和声·HPCP（音高类别谱）·crest·方差）
tonal.hpcp_entropy.dmean,0.02178122,（调性/和声·HPCP（音高类别谱）·熵·dmean）
tonal.hpcp_entropy.dmean2,0.03947259,（调性/和声·HPCP（音高类别谱）·熵·dmean2）
tonal.hpcp_entropy.dvar,0.02742264,（调性/和声·HPCP（音高类别谱）·熵·dvar）
tonal.hpcp_entropy.dvar2,0.04920362,（调性/和声·HPCP（音高类别谱）·熵·dvar2）
tonal.hpcp_entropy.max,1.60199273,（调性/和声·HPCP（音高类别谱）·熵·最大值）
tonal.hpcp_entropy.mean,1.51427615,（调性/和声·HPCP（音高类别谱）·熵·均值）
tonal.hpcp_entropy.median,1.59688365,（调性/和声·HPCP（音高类别谱）·熵·median）
tonal.hpcp_entropy.min,0.00000000,（调性/和声·HPCP（音高类别谱）·熵·最小值）
tonal.hpcp_entropy.stdev,0.34581357,（调性/和声·HPCP（音高类别谱）·熵·标准差）
tonal.hpcp_entropy.var,0.11958702,（调性/和声·HPCP（音高类别谱）·熵·方差）
tonal.key_edma.key,C,（调性/和声·主音·edma·主音）
tonal.key_edma.scale,major,（调性/和声·主音·edma·调式）
tonal.key_edma.strength,0.74890906,（调性/和声·主音·edma·strength）
tonal.key_krumhansl.key,C,（调性/和声·主音·krumhansl·主音）
tonal.key_krumhansl.scale,major,（调性/和声·主音·krumhansl·调式）
tonal.key_krumhansl.strength,0.74608094,（调性/和声·主音·krumhansl·strength）
tonal.key_temperley.key,C,（调性/和声·主音·temperley·主音）
tonal.key_temperley.scale,major,（调性/和声·主音·temperley·调式）
tonal.key_temperley.strength,0.72723740,（调性/和声·主音·temperley·strength）
tonal.thpcp,1.00000000;0.38429984;0.00067251;0.00069078;0.00001974;0.00000117;0.00000159;0.00000523;0.00006051;0.00005722;0.00001949;0.00508483;0.00930273;0.00424441;0.65496629;0.97837448;0.32341763;0.00000348;0.00000377;0.00000713;0.00478454;0.00883222;0.00405378;0.00001670;0.00005329;0.00005001;0.50837177;0.98650455;0.47814849;0.00000609;0.00000445;0.00000951;0.00001164;0.00000464;0.00000201;0.61570185,（调性/和声·thpcp）
tonal.tuning_diatonic_strength,0.51933807,（调性/和声·tuning·diatonic·strength）
tonal.tuning_equal_tempered_deviation,0.00008730,（调性/和声·tuning·equal·tempered·deviation）
tonal.tuning_frequency,440.76312256,（调性/和声·tuning·frequency）
tonal.tuning_nontempered_energy_ratio,0.59253299,（调性/和声·tuning·nontempered·能量·ratio）
