key,value,comment_zh
rhythm.bpm_histogram,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.25000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.75000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（节奏·BPM·直方图）
rhythm.bpm_histogram_first_peak_bpm,207.00000000,（节奏·BPM·直方图·first·peak·BPM）
rhythm.bpm_histogram_first_peak_weight,0.00000000,（节奏·BPM·直方图·first·peak·weight）
rhythm.bpm_histogram_second_peak_bpm,199.00000000,（节奏·BPM·直方图·second·peak·BPM）
rhythm.bpm_histogram_second_peak_spread,0.00000000,（节奏·BPM·直方图·second·peak·扩散度）
rhythm.bpm_histogram_second_peak_weight,0.25000000,（节奏·BPM·直方图·second·peak·weight）
rhythm.danceability,0.69536424,（节奏·danceability）
rhythm.onset_rate,0.33128005,（节奏·起音·比率）
tonal.chords_changes_rate,0.24242425,（调性/和声·和弦·changes·比率）
tonal.chords_histogram,77.27272797;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;22.72727203;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·和弦·直方图）
tonal.chords_key,F,（调性/和声·和弦·主音）
tonal.chords_number_rate,0.03030303,（调性/和声·和弦·number·比率）
tonal.chords_scale,minor,（调性/和声·和弦·调式）
tonal.chords_strength.dmean,0.00000350,（调性/和声·和弦·strength·dmean）
tonal.chords_strength.dmean2,0.00000077,（调性/和声·和弦·strength·dmean2）
tonal.chords_strength.dvar,0.00000000,（调性/和声·和弦·strength·dvar）
tonal.chords_strength.dvar2,0.00000000,（调性/和声·和弦·strength·dvar2）
tonal.chords_strength.max,0.37893963,（调性/和声·和弦·strength·最大值）
tonal.chords_strength.mean,0.37887669,（调性/和声·和弦·strength·均值）
tonal.chords_strength.median,0.37889937,（调性/和声·和弦·strength·median）
tonal.chords_strength.min,0.37876606,（调性/和声·和弦·strength·最小值）
tonal.chords_strength.stdev,0.00004856,（调性/和声·和弦·strength·标准差）
tonal.chords_strength.var,0.00000000,（调性/和声·和弦·strength·方差）
tonal.hpcp.dmean,0.00000008;0.00000068;0.00000169;0.00000116;0.00000026;0.00000200;0.00000196;0.00000016;0.00952380;0.01538462;0.00938517;0.00000004;0.00000002;0.00000003;0.00000006;0.00000036;0.00000035;0.00000020;0.00000003;0.00000041;0.00023365;0.00029545;0.00006219;0.00000009;0.00000011;0.00000028;0.00000030;0.00000011;0.00000002;0.00061592;0.00176033;0.00114441;0.00000005;0.00000004;0.00000011;0.00000015,（调性/和声·HPCP（音高类别谱）·dmean）
tonal.hpcp.dmean2,0.00000009;0.00000070;0.00000174;0.00000120;0.00000027;0.00000202;0.00000198;0.00000016;0.01698960;0.03125000;0.01686519;0.00000008;0.00000004;0.00000005;0.00000011;0.00000039;0.00000028;0.00000029;0.00000005;0.00000043;0.00005426;0.00006778;0.00001515;0.00000016;0.00000019;0.00000038;0.00000040;0.00000016;0.00000004;0.00012408;0.00040129;0.00027724;0.00000010;0.00000008;0.00000014;0.00000018,（调性/和声·HPCP（音高类别谱）·dmean2）
tonal.hpcp.dvar,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00385369;0.01514793;0.00371762;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000049;0.00000078;0.00000003;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000150;0.00001272;0.00000550;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·dvar）
tonal.hpcp.dvar2,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00760603;0.03027344;0.00748576;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000003;0.00000005;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000011;0.00000146;0.00000077;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·dvar2）
tonal.hpcp.max,0.00000370;0.00004362;0.00010866;0.00007424;0.00001578;0.00012793;0.00012631;0.00001047;0.51237911;1.00000000;0.58291066;0.00000059;0.00000033;0.00000032;0.00000077;0.00002038;0.00001978;0.00000548;0.00000031;0.00002496;0.01518711;0.01920437;0.00404219;0.00000070;0.00000104;0.00000933;0.00001278;0.00000346;0.00000023;0.04003481;0.11442142;0.07438661;0.00000071;0.00000072;0.00000488;0.00000823,（调性/和声·HPCP（音高类别谱）·最大值）
tonal.hpcp.mean,0.00000007;0.00000067;0.00000166;0.00000114;0.00000028;0.00000202;0.00000196;0.00000017;0.48579794;0.96969700;0.48389915;0.00000003;0.00000002;0.00000002;0.00000004;0.00000036;0.00000046;0.00000013;0.00000002;0.00000040;0.00083287;0.00105713;0.00022468;0.00000016;0.00000026;0.00000033;0.00000028;0.00000008;0.00000001;0.00421134;0.01195861;0.00774729;0.00000002;0.00000002;0.00000009;0.00000015,（调性/和声·HPCP（音高类别谱）·均值）
tonal.hpcp.median,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.50797600;1.00000000;0.49107742;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00014578;0.00040617;0.00026039;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·median）
tonal.hpcp.min,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·最小值）
tonal.hpcp.stdev,0.00000045;0.00000533;0.00001327;0.00000907;0.00000193;0.00001562;0.00001543;0.00000128;0.08745248;0.17141983;0.08712295;0.00000010;0.00000006;0.00000006;0.00000014;0.00000249;0.00000254;0.00000067;0.00000006;0.00000305;0.00263915;0.00334549;0.00070844;0.00000022;0.00000034;0.00000115;0.00000156;0.00000043;0.00000004;0.00894096;0.02556879;0.01662849;0.00000011;0.00000010;0.00000060;0.00000101,（调性/和声·HPCP（音高类别谱）·标准差）
tonal.hpcp.var,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00764794;0.02938476;0.00759041;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000697;0.00001119;0.00000050;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00007994;0.00065376;0.00027651;0.00000000;0.00000000;0.00000000;0.00000000,（调性/和声·HPCP（音高类别谱）·方差）
tonal.hpcp_crest.dmean,0.55277526,（调性/和声·HPCP（音高类别谱）·crest·dmean）
tonal.hpcp_crest.dmean2,1.12129331,（调性/和声·HPCP（音高类别谱）·crest·dmean2）
tonal.hpcp_crest.dvar,19.40811539,（调性/和声·HPCP（音高类别谱）·crest·dvar）
tonal.hpcp_crest.dvar2,38.78424072,（调性/和声·HPCP（音高类别谱）·crest·dvar2）
tonal.hpcp_crest.max,35.79878998,（调性/和声·HPCP（音高类别谱）·crest·最大值）
tonal.hpcp_crest.mean,34.68527222,（调性/和声·HPCP（音高类别谱）·crest·均值）
tonal.hpcp_crest.median,35.76699829,（调性/和声·HPCP（音高类别谱）·crest·median）
tonal.hpcp_crest.min,0.00000000,（调性/和声·HPCP（音高类别谱）·crest·最小值）
tonal.hpcp_crest.stdev,6.13155603,（调性/和声·HPCP（音高类别谱）·crest·标准差）
tonal.hpcp_crest.var,37.59598160,（调性/和声·HPCP（音高类别谱）·crest·方差）
tonal.hpcp_entropy.dmean,0.00126012,（调性/和声·HPCP（音高类别谱）·熵·dmean）
tonal.hpcp_entropy.dmean2,0.00216322,（调性/和声·HPCP（音高类别谱）·熵·dmean2）
tonal.hpcp_entropy.dvar,0.00003900,（调性/和声·HPCP（音高类别谱）·熵·dvar）
tonal.hpcp_entropy.dvar2,0.00007729,（调性/和声·HPCP（音高类别谱）·熵·dvar2）
tonal.hpcp_entropy.max,0.06829866,（调性/和声·HPCP（音高类别谱）·熵·最大值）
tonal.hpcp_entropy.mean,0.05460810,（调性/和声·HPCP（音高类别谱）·熵·均值）
tonal.hpcp_entropy.median,0.05632585,（调性/和声·HPCP（音高类别谱）·熵·median）
tonal.hpcp_entropy.min,0.00000000,（调性/和声·HPCP（音高类别谱）·熵·最小值）
tonal.hpcp_entropy.stdev,0.01006647,（调性/和声·HPCP（音高类别谱）·熵·标准差）
tonal.hpcp_entropy.var,0.00010133,（调性/和声·HPCP（音高类别谱）·熵·方差）
tonal.key_edma.key,F,（调性/和声·主音·edma·主音）
tonal.key_edma.scale,minor,（调性/和声·主音·edma·调式）
tonal.key_edma.strength,0.61748934,（调性/和声·主音·edma·strength）
tonal.key_krumhansl.key,F,（调性/和声·主音·krumhansl·主音）
tonal.key_krumhansl.scale,minor,（调性/和声·主音·krumhansl·调式）
tonal.key_krumhansl.strength,0.60492080,（调性/和声·主音·krumhansl·strength）
tonal.key_temperley.key,F,（调性/和声·主音·temperley·主音）
tonal.key_temperley.scale,minor,（调性/和声·主音·temperley·调式）
tonal.key_temperley.strength,0.57730722,（调性/和声·主音·temperley·strength）
tonal.thpcp,1.00000000;0.49902099;0.00000003;0.00000002;0.00000002;0.00000004;0.00000038;0.00000047;0.00000013;0.00000002;0.00000041;0.00085890;0.00109017;0.00023171;0.00000017;0.00000027;0.00000034;0.00000029;0.00000008;0.00000001;0.00434294;0.01233232;0.00798940;0.00000003;0.00000002;0.00000009;0.00000015;0.00000007;0.00000069;0.00000171;0.00000117;0.00000029;0.00000208;0.00000202;0.00000017;0.50097913,（调性/和声·thpcp）
tonal.tuning_diatonic_strength,0.41110227,（调性/和声·tuning·diatonic·strength）
tonal.tuning_equal_tempered_deviation,0.00000905,（调性/和声·tuning·equal·tempered·deviation）
tonal.tuning_frequency,439.23818970,（调性/和声·tuning·frequency）
tonal.tuning_nontempered_energy_ratio,0.62798619,（调性/和声·tuning·nontempered·能量·ratio）
